cityid,regionid,countryid,countryname,countrycode,Continent,StateProvinceName,cityname,latitude,longitude
6750919,2883,182,Romania,RO,Europe,Arad,Gropani,45.88333,21.81667
6750918,2883,182,Romania,RO,Europe,Arad,Gropeni,47.89609,26.10025
6750917,2883,182,Romania,RO,Europe,Arad,Gropi,47.13333,26.26667
6750916,2883,182,Romania,RO,Europe,Arad,Gropni?a,47.35,27.25
6750913,2883,182,Romania,RO,Europe,Arad,Gro?i,46.36667,22.55
6750892,2883,182,Romania,RO,Europe,Arad,Gro?uri,46.29496,22.93815
6750890,2883,182,Romania,RO,Europe,Arad,Groz?ve?ti,45.94321,27.30429
6808747,2883,182,Romania,RO,Europe,Arad,Groz?ve?ti,47.03728,26.06353
6750889,2883,182,Romania,RO,Europe,Arad,Groze?ti,46.99083,28.05056
6750887,2883,182,Romania,RO,Europe,Arad,Gruelaci,46.03333,22.81667
6750883,2883,182,Romania,RO,Europe,Arad,Gruilung,46.87907,22.10038
6750874,2883,182,Romania,RO,Europe,Arad,Gruiu Lung,46.2,22.51667
6750871,2883,182,Romania,RO,Europe,Arad,Gruiu M?rului,46.2,22.55
6750868,2883,182,Romania,RO,Europe,Arad,Grum?ze?ti,47.13333,26.36667
6750869,2883,182,Romania,RO,Europe,Arad,Grum?ze?ti,47.03333,26.43333
6750870,2883,182,Romania,RO,Europe,Arad,Grum?ze?ti,45.93333,26.7
6750866,2883,182,Romania,RO,Europe,Arad,Grumezoaia,46.55676,28.03825
6750863,2883,182,Romania,RO,Europe,Arad,Gruni,45.76667,21.81667
6750861,2883,182,Romania,RO,Europe,Arad,Gugea,47.23333,27.08333
6750859,2883,182,Romania,RO,Europe,Arad,Guge?ti,46.08333,22.96667
6750860,2883,182,Romania,RO,Europe,Arad,Guge?ti,46.76342,27.9005
6750857,2883,182,Romania,RO,Europe,Arad,Gugu,46.98333,22.7
6750567,2883,182,Romania,RO,Europe,Arad,Gu?i?ei,46.45894,28.02786
6750855,2883,182,Romania,RO,Europe,Arad,Gulia,47.41203,26.60854
6750853,2883,182,Romania,RO,Europe,Arad,Gunoaia,46.36667,27.38333
6750852,2883,182,Romania,RO,Europe,Arad,Gura Albe?ti,46.46897,27.83855
6750851,2883,182,Romania,RO,Europe,Arad,Gura Ar?zii,46.5,22.95
6750849,2883,182,Romania,RO,Europe,Arad,Gura Bâdili?ei,47.29988,26.75022
6750846,2883,182,Romania,RO,Europe,Arad,Gura Bohotin,46.90528,28.05528
6750845,2883,182,Romania,RO,Europe,Arad,Gura Bordului,45.63673,22.53237
6750843,2883,182,Romania,RO,Europe,Arad,Gura Cernului,46.48333,26.66667
6750841,2883,182,Romania,RO,Europe,Arad,Gura Ciob?nu?,46.45,26.35
6750840,2883,182,Romania,RO,Europe,Arad,Gura Cornei,46.26442,23.09463
6750839,2883,182,Romania,RO,Europe,Arad,Gura Cr?ie?ti,46.34073,27.36329
6750833,2883,182,Romania,RO,Europe,Arad,Gura Gârbov??ului,46.01667,27.48333
6750832,2883,182,Romania,RO,Europe,Arad,Gura Gârzii,46.45,22.81667
6750827,2883,182,Romania,RO,Europe,Arad,Gura Humorului,47.55,25.9
6750635,2883,182,Romania,RO,Europe,Arad,Gura Idrici,46.41417,27.88325
6750634,2883,182,Romania,RO,Europe,Arad,Gura Izbitei,46.24816,23.15876
6750632,2883,182,Romania,RO,Europe,Arad,Gura Munteni,46.6,27.76667
6750629,2883,182,Romania,RO,Europe,Arad,Gura Negrii,46.4,22.96667
6750625,2883,182,Romania,RO,Europe,Arad,Gura Oan?ului,46.93333,26.18333
6750622,2883,182,Romania,RO,Europe,Arad,Gura Ondului,46.03333,23.1
6750619,2883,182,Romania,RO,Europe,Arad,Gura Plopului,46.26667,27.38333
6750618,2883,182,Romania,RO,Europe,Arad,Gura Putinilor,46.13333,22.86667
6750617,2883,182,Romania,RO,Europe,Arad,Gura Putnei,47.89951,25.5951
6770793,2883,182,Romania,RO,Europe,Arad,Gura Rastii,46.69146,23.30745
6750614,2883,182,Romania,RO,Europe,Arad,Gura Ro?iei,46.30948,23.05729
6750613,2883,182,Romania,RO,Europe,Arad,Gura Ruzii,46.13333,22.78333
6750610,2883,182,Romania,RO,Europe,Arad,Gura Similei,46.26667,27.7
6750609,2883,182,Romania,RO,Europe,Arad,Gura Sl?nicului,46.26667,26.58333
6750608,2883,182,Romania,RO,Europe,Arad,Gura Sohodol,46.35463,23.03067
6750606,2883,182,Romania,RO,Europe,Arad,Gura Solcii,47.74093,26.05014
6750594,2883,182,Romania,RO,Europe,Arad,Gura V?ii,46.95654,26.45012
6750595,2883,182,Romania,RO,Europe,Arad,Gura V?ii,46.6852,26.79555
6750596,2883,182,Romania,RO,Europe,Arad,Gura V?ii,46.64423,28.16008
6750597,2883,182,Romania,RO,Europe,Arad,Gura V?ii,46.33333,26.73333
6750598,2883,182,Romania,RO,Europe,Arad,Gura V?ii,46.29269,22.39476
6750599,2883,182,Romania,RO,Europe,Arad,Gura V?ii,46.27234,26.82604
6750600,2883,182,Romania,RO,Europe,Arad,Gura V?ii,46.05319,26.74034
6754094,2883,182,Romania,RO,Europe,Arad,Gura V?ii,47.18333,26.93333
6750588,2883,182,Romania,RO,Europe,Arad,Gura Vladnici,47.31667,26.88333
6750586,2883,182,Romania,RO,Europe,Arad,Gura Zl?t?resii,46.36667,27.21667
6750829,2883,182,Romania,RO,Europe,Arad,Gurahon?,46.26667,22.35
6750631,2883,182,Romania,RO,Europe,Arad,Guranda,47.77738,27.06832
6750627,2883,182,Romania,RO,Europe,Arad,Gurani,46.59518,22.5455
6808770,2883,182,Romania,RO,Europe,Arad,Gurasada,45.95483,22.59491
6750585,2883,182,Romania,RO,Europe,Arad,Gurba,46.46756,21.78789
6750581,2883,182,Romania,RO,Europe,Arad,Gurbediu,46.79379,21.8648
6750578,2883,182,Romania,RO,Europe,Arad,Gurbe?ti,47.19445,22.22453
6750579,2883,182,Romania,RO,Europe,Arad,Gurbe?ti,46.75035,22.35994
6750568,2883,182,Romania,RO,Europe,Arad,Gurusl?u,47.26667,22.96667
6750561,2883,182,Romania,RO,Europe,Arad,Gutina?,46.20516,26.82156
6750560,2883,182,Romania,RO,Europe,Arad,Gutri,46.38333,23.28333
6750558,2883,182,Romania,RO,Europe,Arad,H?b??e?ti,47.1547,26.96037
6750550,2883,182,Romania,RO,Europe,Arad,Hadâmbu,47.01646,27.45864
6750553,2883,182,Romania,RO,Europe,Arad,H?d?r?u,46.36402,23.20532
6750058,2883,182,Romania,RO,Europe,Arad,H??dat,45.73487,22.92574
6750057,2883,182,Romania,RO,Europe,Arad,H??date,46.64376,23.42857
6750054,2883,182,Romania,RO,Europe,Arad,H??d?u,45.65734,22.71645
6750545,2883,182,Romania,RO,Europe,Arad,H?ghiac,46.37394,27.38526
6750546,2883,182,Romania,RO,Europe,Arad,H?ghiac,46.312,26.51841
6750125,2883,182,Romania,RO,Europe,Arad,Haiduce?ti,46.45,22.81667
6750126,2883,182,Romania,RO,Europe,Arad,Haiduce?ti,46.39446,22.92945
6750123,2883,182,Romania,RO,Europe,Arad,Haieu,46.99477,21.99821
6750121,2883,182,Romania,RO,Europe,Arad,Hâineala,46.61471,26.60872
6750119,2883,182,Romania,RO,Europe,Arad,H?l?li?,46.01027,22.20558
6750118,2883,182,Romania,RO,Europe,Arad,H?l?re?ti,46.39447,27.55614
6750117,2883,182,Romania,RO,Europe,Arad,H?l?uce?ti,47.1,26.8
6750115,2883,182,Romania,RO,Europe,Arad,H?lceni,47.44209,27.26313
6750114,2883,182,Romania,RO,Europe,Arad,Haldea,46.11667,22.86667
6750110,2883,182,Romania,RO,Europe,Arad,H?lm?cioaia,46.70122,26.78143
6750109,2883,182,Romania,RO,Europe,Arad,H?lm?gel,46.26667,22.61667
6750107,2883,182,Romania,RO,Europe,Arad,H?lmagiu,46.26667,22.58333
6750105,2883,182,Romania,RO,Europe,Arad,Halm??d,47.15,22.61667
6750100,2883,182,Romania,RO,Europe,Arad,Halo?,46.15,26.71667
6763301,2883,182,Romania,RO,Europe,Arad,Halta B?r?teaz,45.98111,21.06611
6750689,2883,182,Romania,RO,Europe,Arad,Halta Cet??uia,45.66417,20.8975
6750682,2883,182,Romania,RO,Europe,Arad,Halta Checea,45.78333,20.85
6768593,2883,182,Romania,RO,Europe,Arad,Halta Cliciova,45.81111,21.95972
6760328,2883,182,Romania,RO,Europe,Arad,Halta Dobrina,46.67111,28.01611
6760038,2883,182,Romania,RO,Europe,Arad,Halta Doclin,45.31444,21.62472
6750099,2883,182,Romania,RO,Europe,Arad,Halta Dode?ti,46.37584,27.82303
6757379,2883,182,Romania,RO,Europe,Arad,Halta Fibi?,45.9575,21.42111
6749737,2883,182,Romania,RO,Europe,Arad,Halta Hidi?el,46.83333,22.25
6784042,2883,182,Romania,RO,Europe,Arad,Halta N?d??el,46.8,23.43333
6779290,2883,182,Romania,RO,Europe,Arad,Halta Par?a,45.65,21.13333
6756131,2883,182,Romania,RO,Europe,Arad,Halta Rafaila,46.83333,27.38333
6755510,2883,182,Romania,RO,Europe,Arad,Halta Rebricea,46.86667,27.56667
6771684,2883,182,Romania,RO,Europe,Arad,Halta S?c??eni,47.51667,22.65
6771055,2883,182,Romania,RO,Europe,Arad,Halta Salcia Caras,45.36667,21.6
6763795,2883,182,Romania,RO,Europe,Arad,Halta Sântoma,46.18333,21.18333
6761865,2883,182,Romania,RO,Europe,Arad,Halta Spinoasa,47.25,27.2
6761025,2883,182,Romania,RO,Europe,Arad,Halta Stâna de Vale,46.93333,22.66667
6758744,2883,182,Romania,RO,Europe,Arad,Halta Susani Bega,45.81667,22.03333
6757628,2883,182,Romania,RO,Europe,Arad,Halta T??ad,46.91667,22.1
6750739,2883,182,Romania,RO,Europe,Arad,Halta V?cule?ti,47.9,26.43333
6750373,2883,182,Romania,RO,Europe,Arad,Halta Vadu Cri?ului,46.98333,22.53333
6750053,2883,182,Romania,RO,Europe,Arad,H??ma?,46.5,22.08333
6809863,2883,182,Romania,RO,Europe,Arad,Hampton by Hilton Iasi,47.16169,27.5938
6750097,2883,182,Romania,RO,Europe,Arad,Hamzoaia,46.9045,26.0403
6750085,2883,182,Romania,RO,Europe,Arad,Han?a,46.1854,27.37031
6750095,2883,182,Romania,RO,Europe,Arad,H?n??e?ti,46.39144,22.85341
6750096,2883,182,Romania,RO,Europe,Arad,H?n??eni,46.19,28.03778
6769621,2883,182,Romania,RO,Europe,Arad,H?n??eni,46.19,28.03889
6750094,2883,182,Romania,RO,Europe,Arad,H?n??e?ti,46.5,22.83333
6750093,2883,182,Romania,RO,Europe,Arad,Hancea,47.60375,26.45437
6749727,2883,182,Romania,RO,Europe,Arad,Hândre?ti,47.11667,27.03333
6809838,2883,182,Romania,RO,Europe,Arad,Hane? Min?,46.12398,23.09054
6750091,2883,182,Romania,RO,Europe,Arad,H?ne?ti,47.91667,26.98333
6750081,2883,182,Romania,RO,Europe,Arad,H?n?e?ti,47.75507,26.37366
6750082,2883,182,Romania,RO,Europe,Arad,H?n?e?ti,45.96405,27.3095
6749726,2883,182,Romania,RO,Europe,Arad,Hâng?ne?ti,46.53333,26.16667
6750088,2883,182,Romania,RO,Europe,Arad,Hangani,46.45,26.45
6750087,2883,182,Romania,RO,Europe,Arad,Hangu,47.05,26.03333
6750084,2883,182,Romania,RO,Europe,Arad,Han?a de pe Deal,46.18333,27.33333
6750083,2883,182,Romania,RO,Europe,Arad,Han?a de pe Vale,46.18333,27.33333
6750077,2883,182,Romania,RO,Europe,Arad,Hanu Ro?u,45.75,21.21667
6808797,2883,182,Romania,RO,Europe,Arad,Hanul Ancu?ei,47.09603,26.6939
6774425,2883,182,Romania,RO,Europe,Arad,Hanul DR?GU?ANI,47.29432,26.49081
6750061,2883,182,Romania,RO,Europe,Arad,H?r??gani,46.05012,22.92183
6761968,2883,182,Romania,RO,Europe,Arad,H?r??ti,46.35,22.9
6750074,2883,182,Romania,RO,Europe,Arad,H?r?u,45.9,22.95
6750072,2883,182,Romania,RO,Europe,Arad,Haret,45.91923,27.20986
6749723,2883,182,Romania,RO,Europe,Arad,Hârja,46.16867,26.47442
6749721,2883,182,Romania,RO,Europe,Arad,Hârl?u,47.43333,26.9
6749719,2883,182,Romania,RO,Europe,Arad,Hârle?ti,46.81667,26.88333
6750067,2883,182,Romania,RO,Europe,Arad,H?rm?neasa,47.2,26.86667
6750065,2883,182,Romania,RO,Europe,Arad,H?rm?ne?tii Noi,47.25307,26.79882
6750064,2883,182,Romania,RO,Europe,Arad,H?rm?ne?tii Vechi,47.27732,26.81394
6749708,2883,182,Romania,RO,Europe,Arad,Hâr?oveni,46.65,27.5
6750062,2883,182,Romania,RO,Europe,Arad,H?rp??e?ti,47.1502,27.28244
6749713,2883,182,Romania,RO,Europe,Arad,Hârse?ti,46.53333,22.5
6749710,2883,182,Romania,RO,Europe,Arad,Hârsova,46.67075,27.54636
6749709,2883,182,Romania,RO,Europe,Arad,Hâr?ova,46.63333,27.58333
6749707,2883,182,Romania,RO,Europe,Arad,Hâr?e?ti,46.86667,26.68333
6749704,2883,182,Romania,RO,Europe,Arad,Hârtoape,47.32164,26.72459
6749702,2883,182,Romania,RO,Europe,Arad,Hârtop,46.94986,26.6066
6750042,2883,182,Romania,RO,Europe,Arad,H?tmani,46.2,26.61667
6750041,2883,182,Romania,RO,Europe,Arad,H?uce?ti,47.22813,22.20321
6750040,2883,182,Romania,RO,Europe,Arad,H?uze?ti,45.71651,22.15973
6750039,2883,182,Romania,RO,Europe,Arad,Havârna,48.06667,26.65
6750037,2883,182,Romania,RO,Europe,Arad,Hazu Moara Dediului,46.28333,27.3
6749781,2883,182,Romania,RO,Europe,Arad,Heci,47.34325,26.66226
6749780,2883,182,Romania,RO,Europe,Arad,Helegiu,46.35,26.75
6749777,2883,182,Romania,RO,Europe,Arad,Helere?ti,46.35573,22.84277
6749774,2883,182,Romania,RO,Europe,Arad,Hele?teni,47.20303,26.87755
6749775,2883,182,Romania,RO,Europe,Arad,Hele?ti,46.2825,23.14369
6749772,2883,182,Romania,RO,Europe,Arad,Heltiu,46.2008,26.92876
6749770,2883,182,Romania,RO,Europe,Arad,Hemeiu?,46.62643,26.8544
6749771,2883,182,Romania,RO,Europe,Arad,Hemieni,46.558,26.62633
6749768,2883,182,Romania,RO,Europe,Arad,Henciu,47.21667,27.26667
6749759,2883,182,Romania,RO,Europe,Arad,Herende?ti,45.65068,21.85866
6749757,2883,182,Romania,RO,Europe,Arad,Herepeia,45.89862,22.81881
6749755,2883,182,Romania,RO,Europe,Arad,Here?ti,47.26667,26.58333
6749756,2883,182,Romania,RO,Europe,Arad,Here?ti,46.36667,22.91667
6749751,2883,182,Romania,RO,Europe,Arad,Herla,47.44286,26.01254
6796314,2883,182,Romania,RO,Europe,Arad,Hermeziu,47.44415,27.553
6749750,2883,182,Romania,RO,Europe,Arad,Herneacova,45.85,21.51667
6749749,2883,182,Romania,RO,Europe,Arad,Her?e?ti,46.13333,22.78333
6749748,2883,182,Romania,RO,Europe,Arad,Hertioana de Jos,46.64619,27.03973
6749747,2883,182,Romania,RO,Europe,Arad,Hertioana-R?ze?i,46.64964,27.00975
6749743,2883,182,Romania,RO,Europe,Arad,Hezeri?,45.72783,21.92883
6749739,2883,182,Romania,RO,Europe,Arad,Hidi?,46.7781,22.26099
6749738,2883,182,Romania,RO,Europe,Arad,Hidi?el,46.83444,22.25842
6749736,2883,182,Romania,RO,Europe,Arad,Hidi?elu de Jos,46.95,22.06667
6749735,2883,182,Romania,RO,Europe,Arad,Hidi?elu de Sus,46.95,22.05
6749733,2883,182,Romania,RO,Europe,Arad,Higie?ti,46.38333,22.8
6749729,2883,182,Romania,RO,Europe,Arad,Hili?a,47.0074,27.82453
6749732,2883,182,Romania,RO,Europe,Arad,Hili?eu-Clo?ca,48.01533,26.33466
6749731,2883,182,Romania,RO,Europe,Arad,Hili?eu-Cri?an,48.03606,26.23686
6749730,2883,182,Romania,RO,Europe,Arad,Hili?eu-Horia,48.03333,26.25
6749728,2883,182,Romania,RO,Europe,Arad,Hinchiri?,46.58333,22.36667
6749697,2883,182,Romania,RO,Europe,Arad,Hisia?,45.85,21.71667
6749696,2883,182,Romania,RO,Europe,Arad,Hitia?,45.71063,21.59863
6749695,2883,182,Romania,RO,Europe,Arad,Hl?pe?ti,47.03817,26.59842
6749694,2883,182,Romania,RO,Europe,Arad,Hlincea,47.11059,27.58232
6749693,2883,182,Romania,RO,Europe,Arad,Hlipiceni,47.6,27.15
6749690,2883,182,Romania,RO,Europe,Arad,Hoanc?,46.34398,22.91931
6749691,2883,182,Romania,RO,Europe,Arad,Hoanc?,46.34027,22.97866
6749688,2883,182,Romania,RO,Europe,Arad,Hobana,46.13333,27.56667
6749417,2883,182,Romania,RO,Europe,Arad,Hoceni,46.53917,28.00667
6749415,2883,182,Romania,RO,Europe,Arad,Hociungi,46.81311,26.77596
6749404,2883,182,Romania,RO,Europe,Arad,Hodi?,46.80303,22.10618
6749405,2883,182,Romania,RO,Europe,Arad,Hodi?,46.35816,22.028
6749402,2883,182,Romania,RO,Europe,Arad,Hodi?el,46.64615,22.06356
6749400,2883,182,Romania,RO,Europe,Arad,Hodi?e?ti,46.39651,23.08545
6749401,2883,182,Romania,RO,Europe,Arad,Hodi?el,46.78333,22.13333
6749399,2883,182,Romania,RO,Europe,Arad,Hodi?u,46.90877,22.91302
6749387,2883,182,Romania,RO,Europe,Arad,Hodo?,47.22488,21.98495
6749390,2883,182,Romania,RO,Europe,Arad,Hodo?,45.9036,21.65266
6749391,2883,182,Romania,RO,Europe,Arad,Hodo?,45.66541,21.79835
6749397,2883,182,Romania,RO,Europe,Arad,Hodobana,46.51772,22.77162
6749394,2883,182,Romania,RO,Europe,Arad,Hodoni,45.90646,21.08851
6749393,2883,182,Romania,RO,Europe,Arad,Hodora,47.33712,27.0197
6749378,2883,182,Romania,RO,Europe,Arad,Hoise?ti,47.19622,27.32607
6749379,2883,182,Romania,RO,Europe,Arad,Hoise?ti,46.87825,26.66282
6749376,2883,182,Romania,RO,Europe,Arad,Holb?ne?ti,45.9689,27.06674
6749375,2883,182,Romania,RO,Europe,Arad,Holboca,47.15,27.7
6749372,2883,182,Romania,RO,Europe,Arad,Holdea,45.89131,22.39129
6749370,2883,182,Romania,RO,Europe,Arad,Holm,46.87935,27.16971
6749368,2883,182,Romania,RO,Europe,Arad,Holobani,46.32035,23.23443
6749367,2883,182,Romania,RO,Europe,Arad,Holod,46.78333,22.13333
6749364,2883,182,Romania,RO,Europe,Arad,Holt,46.57856,26.97499
6749362,2883,182,Romania,RO,Europe,Arad,Homi?a,47.29599,26.59431
6749363,2883,182,Romania,RO,Europe,Arad,Homiceni,47.01965,26.65809
6749361,2883,182,Romania,RO,Europe,Arad,Homocea,46.13333,27.23333
6749359,2883,182,Romania,RO,Europe,Arad,Homojdia,45.85523,22.35877
6749356,2883,182,Romania,RO,Europe,Arad,Homorod,45.94003,23.24815
6749349,2883,182,Romania,RO,Europe,Arad,Homorog,46.83054,21.74559
6749348,2883,182,Romania,RO,Europe,Arad,Hondol,45.98675,22.98626
6749346,2883,182,Romania,RO,Europe,Arad,Honorici,45.61415,21.91292
6749345,2883,182,Romania,RO,Europe,Arad,Hon?i?or,46.25,22.33333
6749341,2883,182,Romania,RO,Europe,Arad,Hordila,46.709,27.43029
6749340,2883,182,Romania,RO,Europe,Arad,Hordile?ti,46.74426,27.51082
6776081,2883,182,Romania,RO,Europe,Arad,Horea,46.50246,22.95034
6749333,2883,182,Romania,RO,Europe,Arad,Horga,46.27839,27.89172
6749330,2883,182,Romania,RO,Europe,Arad,Horge?ti,46.43333,27.06667
6749331,2883,182,Romania,RO,Europe,Arad,Horge?ti,46.38333,28.15
6749332,2883,182,Romania,RO,Europe,Arad,Horge?ti,46.36667,22.95
6808792,2883,182,Romania,RO,Europe,Arad,Horia,46.90698,26.91919
6749323,2883,182,Romania,RO,Europe,Arad,Horlacea,46.81942,23.0417
6749322,2883,182,Romania,RO,Europe,Arad,Horl?ceni,47.91215,26.3421
6748968,2883,182,Romania,RO,Europe,Arad,Horle?ti,47.26667,27.45
6748969,2883,182,Romania,RO,Europe,Arad,Horle?ti,47.11667,27.36667
6748967,2883,182,Romania,RO,Europe,Arad,Horle?ti,47.26275,27.46183
6748965,2883,182,Romania,RO,Europe,Arad,Horniceni,46.38333,28.15
6748963,2883,182,Romania,RO,Europe,Arad,Horoatu Crasnei,47.13333,22.88333
6748960,2883,182,Romania,RO,Europe,Arad,Horodi?tea,48.23793,26.72086
6808776,2883,182,Romania,RO,Europe,Arad,Horodi?tea,47.35344,26.9097
6748957,2883,182,Romania,RO,Europe,Arad,Horodnic de Jos,47.86523,25.81856
6748956,2883,182,Romania,RO,Europe,Arad,Horodnic de Sus,47.84012,25.82354
6748959,2883,182,Romania,RO,Europe,Arad,Horodniceni,47.53333,26.16667
6748955,2883,182,Romania,RO,Europe,Arad,Horoiata,46.3572,27.74953
6748954,2883,182,Romania,RO,Europe,Arad,Horpaz,47.10788,27.54793
6807872,2883,182,Romania,RO,Europe,Arad,Hostel Nord,45.75,21.20767
6748951,2883,182,Romania,RO,Europe,Arad,Hotar,47.01967,22.28515
6748949,2883,182,Romania,RO,Europe,Arad,Hot?rel,46.53287,22.44052
6808520,2883,182,Romania,RO,Europe,Arad,Hotel Adriatico,45.77774,21.24303
6807074,2883,182,Romania,RO,Europe,Arad,Hotel Best Western Rapsodia,47.745,26.661
6795280,2883,182,Romania,RO,Europe,Arad,Hotel BULEVARD,47.0745,21.93103
6807856,2883,182,Romania,RO,Europe,Arad,Hotel Coandi,46.16425,21.32218
6770808,2883,182,Romania,RO,Europe,Arad,Hotel Continental Forum Arad,46.17386,21.31814
6770809,2883,182,Romania,RO,Europe,Arad,Hotel Continental Forum Oradea,47.05542,21.94184
6770163,2883,182,Romania,RO,Europe,Arad,Hotel Iris,47.0666,21.9333
6770164,2883,182,Romania,RO,Europe,Arad,Hotel Johann Strauss,47.15299,27.58143
6807637,2883,182,Romania,RO,Europe,Arad,Hotel Lido,45.7374,21.24904
6808512,2883,182,Romania,RO,Europe,Arad,Hotel Moldova Bacau,46.568,26.911
6808280,2883,182,Romania,RO,Europe,Arad,Hotel Savoy,45.74766,21.22431
6807627,2883,182,Romania,RO,Europe,Arad,Hotel Silver,47.06602,21.96025
6807646,2883,182,Romania,RO,Europe,Arad,Hotel Sonnenhof,47.62626,26.23453
6770179,2883,182,Romania,RO,Europe,Arad,Hotel Timisoara,45.75481,21.22546
6770162,2883,182,Romania,RO,Europe,Arad,Hotel Valentina,45.7555,21.2489
6748940,2883,182,Romania,RO,Europe,Arad,Hotoan,47.55628,22.48863
6748938,2883,182,Romania,RO,Europe,Arad,Hr?niceni,46.15833,28.10056
6748935,2883,182,Romania,RO,Europe,Arad,Hrea?ca,47.52723,26.35441
6748937,2883,182,Romania,RO,Europe,Arad,Hreasca,46.33751,27.50325
6748931,2883,182,Romania,RO,Europe,Arad,Hri?cani,47.74686,26.51128
6748930,2883,182,Romania,RO,Europe,Arad,Hri?eni,48,27.08333
6748878,2883,182,Romania,RO,Europe,Arad,Hu?ani,47.70953,26.48573
6748928,2883,182,Romania,RO,Europe,Arad,Huc,46.82869,27.40702
6748925,2883,182,Romania,RO,Europe,Arad,Hude?ti,48.15,26.5
6748923,2883,182,Romania,RO,Europe,Arad,Hudrice?ti,46.38896,23.10206
6748922,2883,182,Romania,RO,Europe,Arad,Hudum,47.73686,26.62822
6748921,2883,182,Romania,RO,Europe,Arad,Huedin,46.86667,23.05
6748887,2883,182,Romania,RO,Europe,Arad,Hu?i,47.44723,26.38754
6748918,2883,182,Romania,RO,Europe,Arad,Hule?ti,45.98333,27.25
6748917,2883,182,Romania,RO,Europe,Arad,Hulpi,46.98333,22.7
6748916,2883,182,Romania,RO,Europe,Arad,Hulub,47.8258,26.96488
6748913,2883,182,Romania,RO,Europe,Arad,Hulube?ti,48.04747,26.34963
6748910,2883,182,Romania,RO,Europe,Arad,Humora,47.55,25.9
6748907,2883,182,Romania,RO,Europe,Arad,Humoreni,47.66667,25.98333
6748909,2883,182,Romania,RO,Europe,Arad,Humosu,47.45694,26.73396
6748908,2883,182,Romania,RO,Europe,Arad,Humule?ti,47.19846,26.35273
6808789,2883,182,Romania,RO,Europe,Arad,Humule?tii Noi,47.18557,26.33568
6748906,2883,182,Romania,RO,Europe,Arad,Hunedoara,45.75,22.9
6748904,2883,182,Romania,RO,Europe,Arad,Hunedoara Timi?an?,46.03125,21.3211
6774017,2883,182,Romania,RO,Europe,Arad,Hunyad Castle,45.74922,22.88835
6748903,2883,182,Romania,RO,Europe,Arad,Hupca,46.40637,27.71328
6760885,2883,182,Romania,RO,Europe,Arad,Hurdugi,46.50778,28.05472
6748901,2883,182,Romania,RO,Europe,Arad,Hurduzan,47,26.08333
6765147,2883,182,Romania,RO,Europe,Arad,Hurez,47.06667,22.91667
6748899,2883,182,Romania,RO,Europe,Arad,Hurezu Mic,47.08333,22.91667
6748898,2883,182,Romania,RO,Europe,Arad,Hurjena,47.96667,26
6748894,2883,182,Romania,RO,Europe,Arad,Hurjuieni,47.91667,25.81667
6748896,2883,182,Romania,RO,Europe,Arad,Hurue?ti,46.25,27.23333
6748897,2883,182,Romania,RO,Europe,Arad,Huruie?ti,46.26667,27.25
6748893,2883,182,Romania,RO,Europe,Arad,Husas?u de Cri?,47.0855,22.06423
6748892,2883,182,Romania,RO,Europe,Arad,Husas?u de Tinca,46.81667,21.91667
6748890,2883,182,Romania,RO,Europe,Arad,Huseni,47.18302,22.80363
6748888,2883,182,Romania,RO,Europe,Arad,Hu?i,46.67361,28.05944
6748884,2883,182,Romania,RO,Europe,Arad,Huta,47.00835,22.94849
6748879,2883,182,Romania,RO,Europe,Arad,Huta Chegii,47.48333,22.68333
6748877,2883,182,Romania,RO,Europe,Arad,Huta Voivozi,47.15598,22.48011
6748885,2883,182,Romania,RO,Europe,Arad,Hu?tiu,46.1307,27.42258
6748876,2883,182,Romania,RO,Europe,Arad,Hu?u,46.37508,27.21796
6748874,2883,182,Romania,RO,Europe,Arad,Huz?re?ti,46.44518,22.84478
6748545,2883,182,Romania,RO,Europe,Arad,Iabalcea,45.21842,21.91637
6748541,2883,182,Romania,RO,Europe,Arad,Iacobeni,47.44577,27.32333
6748536,2883,182,Romania,RO,Europe,Arad,Iacobe?ti,47.76551,26.0853
6748537,2883,182,Romania,RO,Europe,Arad,Iacobe?ti,46.30789,23.06796
6748535,2883,182,Romania,RO,Europe,Arad,Iacobini,46.23155,22.34197
6765512,2883,182,Romania,RO,Europe,Arad,?iad,46.60535,21.98925
6748534,2883,182,Romania,RO,Europe,Arad,Iada,46.93333,22.65
6770139,2883,182,Romania,RO,Europe,Arad,Ia?i International Airport,47.17849,27.62063
6748528,2883,182,Romania,RO,Europe,Arad,Iana,46.38333,27.55
6748526,2883,182,Romania,RO,Europe,Arad,Ianca,47.28445,21.99174
6748522,2883,182,Romania,RO,Europe,Arad,Iancule?ti,47.63375,22.42177
6748521,2883,182,Romania,RO,Europe,Arad,Ianile?ti,46.21667,22.73333
6748520,2883,182,Romania,RO,Europe,Arad,Iano?da,46.83791,21.80778
6748519,2883,182,Romania,RO,Europe,Arad,Ianova,45.83883,21.4204
6748517,2883,182,Romania,RO,Europe,Arad,Iapa,46.56667,27.11667
6748514,2883,182,Romania,RO,Europe,Arad,Iara,46.55,23.51667
6748509,2883,182,Romania,RO,Europe,Arad,Ia?i,47.25,27.25
6748510,2883,182,Romania,RO,Europe,Arad,Ia?i,47.16667,27.6
